,start,end
incipient,1989-05-03 15:00:00,1989-05-04 05:00:00
intensification,1989-05-04 06:00:00,1989-05-05 19:00:00
mature,1989-05-05 20:00:00,1989-05-06 08:00:00
decay,1989-05-06 09:00:00,1989-05-07 21:00:00
