,start,end
incipient,2000-08-25 10:00:00,2000-08-25 15:00:00
intensification,2000-08-25 16:00:00,2000-08-26 12:00:00
mature,2000-08-26 13:00:00,2000-08-26 16:00:00
decay,2000-08-26 17:00:00,2000-08-26 21:00:00
