,start,end
decay,2020-05-23 18:00:00,2020-05-24 19:00:00
intensification,2020-05-24 20:00:00,2020-05-27 02:00:00
mature,2020-05-27 03:00:00,2020-05-27 17:00:00
decay 2,2020-05-27 18:00:00,2020-05-29 21:00:00
