,start,end
decay,1988-07-13 00:00:00,1988-07-13 06:00:00
intensification,1988-07-13 07:00:00,1988-07-13 16:00:00
mature,1988-07-13 17:00:00,1988-07-13 19:00:00
decay 2,1988-07-13 20:00:00,1988-07-14 09:00:00
