,start,end
decay,2001-06-03 00:00:00,2001-06-03 05:00:00
intensification,2001-06-03 06:00:00,2001-06-03 14:00:00
mature,2001-06-03 15:00:00,2001-06-03 17:00:00
decay 2,2001-06-03 18:00:00,2001-06-04 02:00:00
residual,2001-06-04 03:00:00,2001-06-04 17:00:00
