,start,end
incipient,2008-04-25 22:00:00,2008-04-26 01:00:00
intensification,2008-04-26 02:00:00,2008-04-26 14:00:00
mature,2008-04-26 15:00:00,2008-04-26 18:00:00
decay,2008-04-26 19:00:00,2008-04-27 05:00:00
residual,2008-04-27 06:00:00,2008-04-27 18:00:00
