,start,end
incipient,2020-12-07 11:00:00,2020-12-07 16:00:00
intensification,2020-12-07 17:00:00,2020-12-08 21:00:00
mature,2020-12-08 22:00:00,2020-12-09 09:00:00
decay,2020-12-09 10:00:00,2020-12-11 05:00:00
residual,2020-12-11 06:00:00,2020-12-12 16:00:00
