,start,end
incipient,2002-01-13 22:00:00,2002-01-14 04:00:00
intensification,2002-01-14 05:00:00,2002-01-14 21:00:00
mature,2002-01-14 22:00:00,2002-01-15 03:00:00
decay,2002-01-15 04:00:00,2002-01-15 17:00:00
residual,2002-01-15 18:00:00,2002-01-15 21:00:00
