,start,end
decay,2000-05-06 08:00:00,2000-05-06 18:00:00
intensification,2000-05-06 19:00:00,2000-05-07 09:00:00
mature,2000-05-07 10:00:00,2000-05-07 14:00:00
decay 2,2000-05-07 15:00:00,2000-05-08 10:00:00
