,start,end
incipient,1986-11-08 21:00:00,1986-11-08 22:00:00
intensification,1986-11-08 23:00:00,1986-11-09 23:00:00
mature,1986-11-10 00:00:00,1986-11-10 03:00:00
decay,1986-11-10 04:00:00,1986-11-10 09:00:00
