,start,end
decay,2015-02-15 06:00:00,2015-02-15 13:00:00
intensification,2015-02-15 14:00:00,2015-02-15 21:00:00
mature,2015-02-15 22:00:00,2015-02-16 00:00:00
decay 2,2015-02-16 01:00:00,2015-02-16 09:00:00
