,start,end
decay,2005-05-12 17:00:00,2005-05-13 15:00:00
intensification,2005-05-13 16:00:00,2005-05-17 02:00:00
mature,2005-05-17 03:00:00,2005-05-17 16:00:00
decay 2,2005-05-17 17:00:00,2005-05-18 06:00:00
