,start,end
incipient,1987-01-11 08:00:00,1987-01-12 15:00:00
intensification,1987-01-12 16:00:00,1987-01-15 18:00:00
mature,1987-01-15 19:00:00,1987-01-16 16:00:00
decay,1987-01-16 17:00:00,1987-01-18 12:00:00
intensification 2,1987-01-18 13:00:00,1987-01-20 07:00:00
mature 2,1987-01-20 08:00:00,1987-01-20 22:00:00
decay 2,1987-01-20 23:00:00,1987-01-23 09:00:00
