,start,end
incipient,2003-04-03 10:00:00,2003-04-03 10:00:00
decay,2003-04-03 11:00:00,2003-04-03 22:00:00
intensification,2003-04-03 23:00:00,2003-04-04 08:00:00
mature,2003-04-04 09:00:00,2003-04-04 10:00:00
decay 2,2003-04-04 11:00:00,2003-04-04 15:00:00
