,start,end
incipient,2000-05-24 15:00:00,2000-05-24 18:00:00
intensification,2000-05-24 19:00:00,2000-05-25 04:00:00
mature,2000-05-25 05:00:00,2000-05-25 09:00:00
decay,2000-05-25 10:00:00,2000-05-26 01:00:00
