,start,end
incipient,2020-10-10 03:00:00,2020-10-10 14:00:00
intensification,2020-10-10 15:00:00,2020-10-12 09:00:00
mature,2020-10-12 10:00:00,2020-10-13 05:00:00
decay,2020-10-13 06:00:00,2020-10-16 20:00:00
