,start,end
incipient,1990-12-09 14:00:00,1990-12-09 23:00:00
intensification,1990-12-10 00:00:00,1990-12-11 08:00:00
mature,1990-12-11 09:00:00,1990-12-12 00:00:00
decay,1990-12-12 01:00:00,1990-12-14 21:00:00
