,start,end
incipient,2019-11-26 05:00:00,2019-11-26 15:00:00
intensification,2019-11-26 16:00:00,2019-11-28 00:00:00
mature,2019-11-28 01:00:00,2019-11-28 16:00:00
decay,2019-11-28 17:00:00,2019-12-01 07:00:00
