,start,end
incipient,2020-06-05 20:00:00,2020-06-06 09:00:00
decay,2020-06-06 10:00:00,2020-06-08 08:00:00
intensification,2020-06-08 09:00:00,2020-06-10 08:00:00
mature,2020-06-10 09:00:00,2020-06-10 18:00:00
decay 2,2020-06-10 19:00:00,2020-06-11 20:00:00
