,start,end
incipient,1982-07-18 11:00:00,1982-07-18 13:00:00
intensification,1982-07-18 14:00:00,1982-07-19 02:00:00
mature,1982-07-19 03:00:00,1982-07-19 05:00:00
decay,1982-07-19 06:00:00,1982-07-19 11:00:00
intensification 2,1982-07-19 12:00:00,1982-07-20 01:00:00
mature 2,1982-07-20 02:00:00,1982-07-20 04:00:00
decay 2,1982-07-20 05:00:00,1982-07-20 11:00:00
