,start,end
incipient,1980-02-01 07:00:00,1980-02-01 09:00:00
intensification,1980-02-01 10:00:00,1980-02-01 19:00:00
mature,1980-02-01 20:00:00,1980-02-01 22:00:00
decay,1980-02-01 23:00:00,1980-02-02 07:00:00
residual,1980-02-02 08:00:00,1980-02-02 21:00:00
