,start,end
decay,1987-10-02 19:00:00,1987-10-03 07:00:00
intensification,1987-10-03 08:00:00,1987-10-05 06:00:00
mature,1987-10-05 07:00:00,1987-10-05 18:00:00
decay 2,1987-10-05 19:00:00,1987-10-07 09:00:00
