,start,end
incipient,2013-03-24 09:00:00,2013-03-24 10:00:00
intensification,2013-03-24 11:00:00,2013-03-25 12:00:00
mature,2013-03-25 13:00:00,2013-03-26 03:00:00
decay,2013-03-26 04:00:00,2013-03-29 09:00:00
