,start,end
incipient,2018-05-02 11:00:00,2018-05-02 21:00:00
intensification,2018-05-02 22:00:00,2018-05-04 05:00:00
mature,2018-05-04 06:00:00,2018-05-04 17:00:00
decay,2018-05-04 18:00:00,2018-05-06 06:00:00
