,start,end
incipient,2006-06-21 10:00:00,2006-06-21 13:00:00
decay,2006-06-21 14:00:00,2006-06-22 05:00:00
intensification,2006-06-22 06:00:00,2006-06-22 11:00:00
decay 2,2006-06-22 12:00:00,2006-06-23 02:00:00
