,start,end
incipient,1981-12-30 11:00:00,1981-12-30 15:00:00
intensification,1981-12-30 16:00:00,1981-12-30 16:00:00
decay,1981-12-30 17:00:00,1981-12-31 00:00:00
intensification 2,1981-12-31 01:00:00,1981-12-31 10:00:00
mature,1981-12-31 11:00:00,1981-12-31 14:00:00
decay 2,1981-12-31 15:00:00,1982-01-01 04:00:00
