,start,end
incipient,1993-12-23 17:00:00,1993-12-24 06:00:00
intensification,1993-12-24 07:00:00,1993-12-26 05:00:00
mature,1993-12-26 06:00:00,1993-12-26 22:00:00
decay,1993-12-26 23:00:00,1993-12-29 11:00:00
residual,1993-12-29 12:00:00,1993-12-31 23:00:00
