20160024,177,2016-01-08 08:00:00,-30.015686,-37.674034,1.198243,-999.000000,-999.000000,1013.015000,335.500000,-36.000000,11.042570
20160024,178,2016-01-08 09:00:00,-29.372040,-37.919514,1.557336,327.556500,-37.095580,1012.626000,335.750000,-35.750000,11.364450
20160024,179,2016-01-08 10:00:00,-28.340881,-37.982552,1.805535,332.247500,-38.659970,1012.929000,335.250000,-35.500000,11.415350
20160024,180,2016-01-08 11:00:00,-27.719574,-38.255894,1.880581,333.734600,-39.028790,1012.753000,338.250000,-37.750000,12.044490
20160024,181,2016-01-08 12:00:00,-27.148682,-38.611721,2.024925,333.286900,-39.176690,1012.800000,336.250000,-39.250000,12.550060
20160024,182,2016-01-08 13:00:00,-26.329803,-39.124832,2.066837,333.722600,-40.000050,1012.890000,336.250000,-39.250000,12.933310
20160024,183,2016-01-08 14:00:00,-25.581268,-39.515945,2.140565,334.666700,-40.251570,1012.331000,337.250000,-39.500000,13.505200
20160024,184,2016-01-08 15:00:00,-24.758423,-39.834896,2.271540,335.532400,-40.407560,1012.446000,337.500000,-39.500000,13.731730
20160024,185,2016-01-08 16:00:00,-23.677734,-40.176556,2.209117,337.959000,-40.233160,1012.013000,341.250000,-40.000000,14.076910
20160024,186,2016-01-08 17:00:00,-22.957794,-40.345806,2.205857,338.719900,-40.546520,1011.333000,340.750000,-39.000000,14.071820
20160024,187,2016-01-08 18:00:00,-21.897003,-40.657265,2.194296,339.509200,-40.887950,1011.215000,341.000000,-39.000000,14.434980
20160024,188,2016-01-08 19:00:00,-20.478485,-41.071125,2.254509,340.007300,-41.110420,1010.817000,341.750000,-39.500000,14.668860
20160024,189,2016-01-08 20:00:00,-19.612396,-41.237183,2.240510,340.811500,-41.471560,1010.846000,342.500000,-39.250000,14.705790
20160024,190,2016-01-08 21:00:00,-19.095581,-41.364105,2.044138,341.404200,-41.644990,1010.469000,343.250000,-39.500000,14.654280
20160024,191,2016-01-08 22:00:00,-18.476776,-41.615967,2.200202,341.832800,-41.752140,1010.655000,345.750000,-41.500000,15.079070
20160024,192,2016-01-08 23:00:00,-17.459595,-41.903973,2.234395,342.565300,-41.911150,1010.861000,343.750000,-39.750000,15.214170
20160024,193,2016-01-09 00:00:00,-16.460602,-42.219143,2.326072,343.312800,-42.107360,1010.923000,344.500000,-40.000000,15.371820
20160024,194,2016-01-09 01:00:00,-15.692871,-42.402317,2.302821,344.209000,-42.473510,1010.297000,345.250000,-40.250000,15.486160
20160024,195,2016-01-09 02:00:00,-14.786926,-42.688412,2.336460,345.003000,-42.813110,1009.724000,345.750000,-40.500000,15.556460
20160024,196,2016-01-09 03:00:00,-13.866821,-42.942234,2.450882,346.481300,-43.280260,1009.011000,345.750000,-40.500000,15.551670
20160024,197,2016-01-09 04:00:00,-12.917755,-43.175175,2.489686,347.221500,-43.390310,1008.607000,348.500000,-41.250000,15.479730
20160024,198,2016-01-09 05:00:00,-12.002350,-43.368687,2.574896,347.893600,-43.516010,1008.684000,349.750000,-41.750000,15.297350
20160024,199,2016-01-09 06:00:00,-11.132874,-43.503933,2.598755,348.836800,-43.709740,1008.731000,350.750000,-42.250000,15.241550
20160024,200,2016-01-09 07:00:00,-10.257843,-43.629955,2.586750,349.718500,-43.861430,1008.721000,351.750000,-42.250000,15.080860
20160024,201,2016-01-09 08:00:00,-9.367126,-43.740662,2.545761,350.447000,-43.944900,1009.055000,352.750000,-42.250000,15.043190
20160024,202,2016-01-09 09:00:00,-8.439392,-43.846775,2.538680,351.709000,-44.201180,1009.262000,353.250000,-42.250000,15.159260
20160024,203,2016-01-09 10:00:00,-7.353821,-43.833202,2.608908,352.445800,-44.231760,1009.832000,354.500000,-42.250000,15.070160
20160024,204,2016-01-09 11:00:00,-6.433807,-43.884022,2.588794,352.501400,-44.292260,1009.900000,355.500000,-42.250000,15.292730
