,start,end
incipient,1989-01-22 15:00:00,1989-01-22 16:00:00
intensification,1989-01-22 17:00:00,1989-01-23 00:00:00
mature,1989-01-23 01:00:00,1989-01-23 02:00:00
decay,1989-01-23 03:00:00,1989-01-23 07:00:00
residual,1989-01-23 08:00:00,1989-01-23 20:00:00
