,start,end
incipient,2020-08-22 11:00:00,2020-08-22 11:00:00
intensification,2020-08-22 12:00:00,2020-08-24 02:00:00
mature,2020-08-24 03:00:00,2020-08-24 14:00:00
decay,2020-08-24 15:00:00,2020-08-26 10:00:00
