,start,end
incipient,2011-06-27 06:00:00,2011-06-27 12:00:00
intensification,2011-06-27 13:00:00,2011-06-28 03:00:00
mature,2011-06-28 04:00:00,2011-06-28 08:00:00
decay,2011-06-28 09:00:00,2011-06-28 22:00:00
