,start,end
incipient,2017-12-06 03:00:00,2017-12-06 04:00:00
decay,2017-12-06 05:00:00,2017-12-06 17:00:00
intensification,2017-12-06 18:00:00,2017-12-07 01:00:00
mature,2017-12-07 02:00:00,2017-12-07 05:00:00
decay 2,2017-12-07 06:00:00,2017-12-07 20:00:00
