,start,end
incipient,2008-11-01 10:00:00,2008-11-01 22:00:00
intensification,2008-11-01 23:00:00,2008-11-03 19:00:00
mature,2008-11-03 20:00:00,2008-11-04 12:00:00
decay,2008-11-04 13:00:00,2008-11-07 00:00:00
intensification 2,2008-11-07 01:00:00,2008-11-08 23:00:00
mature 2,2008-11-09 00:00:00,2008-11-09 14:00:00
decay 2,2008-11-09 15:00:00,2008-11-11 23:00:00
