,start,end
incipient,1989-06-24 01:00:00,1989-06-24 04:00:00
decay,1989-06-24 05:00:00,1989-06-24 20:00:00
intensification,1989-06-24 21:00:00,1989-06-25 02:00:00
mature,1989-06-25 03:00:00,1989-06-25 06:00:00
decay 2,1989-06-25 07:00:00,1989-06-26 03:00:00
