,start,end
decay,1983-03-28 10:00:00,1983-03-28 16:00:00
intensification,1983-03-28 17:00:00,1983-03-29 05:00:00
mature,1983-03-29 06:00:00,1983-03-29 08:00:00
decay 2,1983-03-29 09:00:00,1983-03-29 16:00:00
