,start,end
incipient,2005-05-15 23:00:00,2005-05-16 00:00:00
intensification,2005-05-16 01:00:00,2005-05-16 09:00:00
mature,2005-05-16 10:00:00,2005-05-16 12:00:00
decay,2005-05-16 13:00:00,2005-05-17 00:00:00
