,start,end
incipient,2014-11-20 22:00:00,2014-11-21 00:00:00
intensification,2014-11-21 01:00:00,2014-11-21 11:00:00
mature,2014-11-21 12:00:00,2014-11-21 15:00:00
decay,2014-11-21 16:00:00,2014-11-22 12:00:00
residual,2014-11-22 13:00:00,2014-11-22 18:00:00
