,start,end
incipient,2016-03-20 08:00:00,2016-03-20 20:00:00
intensification,2016-03-20 21:00:00,2016-03-22 03:00:00
mature,2016-03-22 04:00:00,2016-03-22 12:00:00
decay,2016-03-22 13:00:00,2016-03-23 03:00:00
