,start,end
incipient,2013-08-06 22:00:00,2013-08-07 03:00:00
intensification,2013-08-07 04:00:00,2013-08-08 01:00:00
mature,2013-08-08 02:00:00,2013-08-08 10:00:00
decay,2013-08-08 11:00:00,2013-08-09 21:00:00
