,start,end
incipient,2015-11-24 17:00:00,2015-11-24 17:00:00
intensification,2015-11-24 18:00:00,2015-11-25 05:00:00
mature,2015-11-25 06:00:00,2015-11-25 09:00:00
decay,2015-11-25 10:00:00,2015-11-25 23:00:00
