,start,end
incipient,1993-02-26 07:00:00,1993-02-26 20:00:00
decay,1993-02-26 21:00:00,1993-02-26 22:00:00
intensification,1993-02-26 23:00:00,1993-02-27 11:00:00
mature,1993-02-27 12:00:00,1993-02-27 14:00:00
decay 2,1993-02-27 15:00:00,1993-02-27 23:00:00
