,start,end
incipient,1984-10-26 20:00:00,1984-10-26 21:00:00
intensification,1984-10-26 22:00:00,1984-10-27 04:00:00
mature,1984-10-27 05:00:00,1984-10-27 08:00:00
decay,1984-10-27 09:00:00,1984-10-28 02:00:00
