,start,end
intensification,1981-06-10 09:00:00,1981-06-10 17:00:00
mature,1981-06-10 18:00:00,1981-06-10 21:00:00
decay,1981-06-10 22:00:00,1981-06-11 16:00:00
intensification 2,1981-06-11 17:00:00,1981-06-12 00:00:00
mature 2,1981-06-12 01:00:00,1981-06-12 04:00:00
decay 2,1981-06-12 05:00:00,1981-06-12 22:00:00
residual,1981-06-12 23:00:00,1981-06-13 10:00:00
