,start,end
incipient,1984-04-04 22:00:00,1984-04-05 05:00:00
intensification,1984-04-05 06:00:00,1984-04-06 03:00:00
mature,1984-04-06 04:00:00,1984-04-06 11:00:00
decay,1984-04-06 12:00:00,1984-04-07 14:00:00
