,start,end
decay,2012-07-05 07:00:00,2012-07-05 09:00:00
intensification,2012-07-05 10:00:00,2012-07-05 19:00:00
mature,2012-07-05 20:00:00,2012-07-05 22:00:00
decay 2,2012-07-05 23:00:00,2012-07-06 09:00:00
