,start,end
incipient,2020-01-21 08:00:00,2020-01-21 11:00:00
intensification,2020-01-21 12:00:00,2020-01-22 17:00:00
mature,2020-01-22 18:00:00,2020-01-23 02:00:00
decay,2020-01-23 03:00:00,2020-01-24 09:00:00
