,start,end
decay,2003-12-28 02:00:00,2003-12-28 09:00:00
intensification,2003-12-28 10:00:00,2003-12-28 23:00:00
mature,2003-12-29 00:00:00,2003-12-29 06:00:00
decay 2,2003-12-29 07:00:00,2003-12-30 15:00:00
