,start,end
incipient,2010-05-27 10:00:00,2010-05-27 10:00:00
decay,2010-05-27 11:00:00,2010-05-27 21:00:00
intensification,2010-05-27 22:00:00,2010-05-28 09:00:00
mature,2010-05-28 10:00:00,2010-05-28 12:00:00
decay 2,2010-05-28 13:00:00,2010-05-29 00:00:00
