,start,end
incipient,1986-07-10 22:00:00,1986-07-11 22:00:00
intensification,1986-07-11 23:00:00,1986-07-14 00:00:00
mature,1986-07-14 01:00:00,1986-07-14 16:00:00
decay,1986-07-14 17:00:00,1986-07-16 09:00:00
