,start,end
incipient,1979-08-24 00:00:00,1979-08-24 15:00:00
intensification,1979-08-24 16:00:00,1979-08-26 10:00:00
mature,1979-08-26 11:00:00,1979-08-27 01:00:00
decay,1979-08-27 02:00:00,1979-08-29 02:00:00
