,start,end
incipient,1986-12-10 11:00:00,1986-12-10 11:00:00
intensification,1986-12-10 12:00:00,1986-12-10 17:00:00
mature,1986-12-10 18:00:00,1986-12-10 21:00:00
decay,1986-12-10 22:00:00,1986-12-11 14:00:00
