,start,end
incipient,1987-03-23 14:00:00,1987-03-23 16:00:00
intensification,1987-03-23 17:00:00,1987-03-24 00:00:00
mature,1987-03-24 01:00:00,1987-03-24 04:00:00
decay,1987-03-24 05:00:00,1987-03-24 21:00:00
