,start,end
incipient,1984-03-31 09:00:00,1984-03-31 10:00:00
intensification,1984-03-31 11:00:00,1984-03-31 18:00:00
mature,1984-03-31 19:00:00,1984-03-31 22:00:00
decay,1984-03-31 23:00:00,1984-04-01 14:00:00
