,start,end
incipient,2007-06-07 04:00:00,2007-06-07 04:00:00
intensification,2007-06-07 05:00:00,2007-06-07 12:00:00
mature,2007-06-07 13:00:00,2007-06-07 17:00:00
decay,2007-06-07 18:00:00,2007-06-08 15:00:00
