,start,end
incipient,2002-05-18 10:00:00,2002-05-18 21:00:00
intensification,2002-05-18 22:00:00,2002-05-20 17:00:00
mature,2002-05-20 18:00:00,2002-05-21 08:00:00
decay,2002-05-21 09:00:00,2002-05-23 06:00:00
intensification 2,2002-05-23 07:00:00,2002-05-24 17:00:00
mature 2,2002-05-24 18:00:00,2002-05-25 09:00:00
decay 2,2002-05-25 10:00:00,2002-05-28 14:00:00
residual,2002-05-28 15:00:00,2002-05-29 00:00:00
