,start,end
decay,2011-04-28 22:00:00,2011-04-29 09:00:00
intensification,2011-04-29 10:00:00,2011-04-29 22:00:00
mature,2011-04-29 23:00:00,2011-04-30 04:00:00
decay 2,2011-04-30 05:00:00,2011-05-01 06:00:00
