,start,end
incipient,1979-03-17 22:00:00,1979-03-18 07:00:00
intensification,1979-03-18 08:00:00,1979-03-19 09:00:00
mature,1979-03-19 10:00:00,1979-03-19 17:00:00
decay,1979-03-19 18:00:00,1979-03-20 21:00:00
