,start,end
intensification,2013-09-04 03:00:00,2013-09-04 21:00:00
mature,2013-09-04 22:00:00,2013-09-05 03:00:00
decay,2013-09-05 04:00:00,2013-09-06 02:00:00
intensification 2,2013-09-06 03:00:00,2013-09-06 14:00:00
mature 2,2013-09-06 15:00:00,2013-09-06 18:00:00
decay 2,2013-09-06 19:00:00,2013-09-07 12:00:00
