,start,end
decay,2013-03-03 05:00:00,2013-03-03 17:00:00
intensification,2013-03-03 18:00:00,2013-03-04 06:00:00
mature,2013-03-04 07:00:00,2013-03-04 12:00:00
decay 2,2013-03-04 13:00:00,2013-03-05 16:00:00
