,start,end
incipient,1994-10-17 23:00:00,1994-10-18 03:00:00
intensification,1994-10-18 04:00:00,1994-10-19 04:00:00
mature,1994-10-19 05:00:00,1994-10-19 11:00:00
decay,1994-10-19 12:00:00,1994-10-20 03:00:00
residual,1994-10-20 04:00:00,1994-10-21 18:00:00
