,start,end
decay,2008-06-29 15:00:00,2008-06-30 03:00:00
intensification,2008-06-30 04:00:00,2008-07-01 12:00:00
mature,2008-07-01 13:00:00,2008-07-01 18:00:00
decay 2,2008-07-01 19:00:00,2008-07-02 04:00:00
