,start,end
incipient,2010-01-17 22:00:00,2010-01-17 22:00:00
residual,2010-01-17 23:00:00,2010-01-17 23:00:00
intensification,2010-01-18 00:00:00,2010-01-18 17:00:00
residual 2,2010-01-18 18:00:00,2010-01-18 21:00:00
