,start,end
incipient,2020-04-21 08:00:00,2020-04-21 18:00:00
intensification,2020-04-21 19:00:00,2020-04-24 01:00:00
mature,2020-04-24 02:00:00,2020-04-24 13:00:00
decay,2020-04-24 14:00:00,2020-04-25 10:00:00
residual,2020-04-25 11:00:00,2020-04-25 21:00:00
