,start,end
intensification,1997-06-28 17:00:00,1997-06-29 04:00:00
decay,1997-06-29 05:00:00,1997-06-29 12:00:00
intensification 2,1997-06-29 13:00:00,1997-06-30 02:00:00
residual,1997-06-30 03:00:00,1997-06-30 03:00:00
